subject_id	object_id	subject_id_prefix	object_id_prefix	subject_name	object_name	predicate	Primary_Knowledge_Source	Knowledge_Source	publications	subject_category	object_category
P59633	Q14653	UNIPROT	UNIPROT	3b	IRF3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17108024	protein	protein
P59634	Q14653	UNIPROT	UNIPROT	6	IRF3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17108024	protein	protein
Q7TFA0	Q14653	UNIPROT	UNIPROT	8a	IRF3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	29294448	protein	protein
Q80H93	Q14653	UNIPROT	UNIPROT	8b	IRF3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	29294448	protein	protein
P17612	P11717	UNIPROT	UNIPROT	PRKACA	IGF2R	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	8318012	protein	protein
P11308	P04275	UNIPROT	UNIPROT	ERG	VWF	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	9444957	protein	protein
CHEBI:94760	P10275	ChEBI	UNIPROT	(2S)-3-(4-acetamidophenoxy)-2-hydroxy-2-methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide	AR	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P17612	Q9Y6Q9	UNIPROT	UNIPROT	PRKACA	NCOA3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15383283	protein	protein
P35354	CHEBI:606564	UNIPROT	ChEBI	PTGS2	prostaglandin E2(1-)	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	16540375	protein	smallmolecule
P29992	Q9NQ66	UNIPROT	UNIPROT	GNA11	PLCB1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	27515033	protein	protein
P59596	Q14790	UNIPROT	UNIPROT	M	CASP8	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	25271362	protein	protein
P22681	P06213	UNIPROT	UNIPROT	CBL	INSR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11498022	protein	protein
Q19QW5	Q14974	UNIPROT	UNIPROT	ORF6	KPNB1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17596301	protein	protein
CHEBI:91439	Q14164	ChEBI	UNIPROT	N-[3-[[5-iodo-4-[3-[[oxo(thiophen-2-yl)methyl]amino]propylamino]-2-pyrimidinyl]amino]phenyl]-1-pyrrolidinecarboxamide	IKBKE	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P10276	P48443	UNIPROT	UNIPROT	RARA	RXRG	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	1310351	protein	protein
CID:11433190	Q00987	PUBCHEM	UNIPROT	nutlin-3A	MDM2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P03211	Q15796	UNIPROT	UNIPROT	EBNA1	SMAD2	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	17486072	protein	protein
P05000	P48551	UNIPROT	UNIPROT	IFNW1	IFNAR2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11278538	protein	protein
P02741	P22301	UNIPROT	UNIPROT	CRP	IL10	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	16917108	protein	protein
P35398	Q8N2Q7	UNIPROT	UNIPROT	RORA	NLGN1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	28608249	protein	protein
CHEBI:4953	P11511	ChEBI	UNIPROT	exemestane	CYP19A1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P68400	P11717	UNIPROT	UNIPROT	CSNK2A1	IGF2R	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	8318012	protein	protein
P59632	Q16539	UNIPROT	UNIPROT	3a	MAPK14	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18632968	protein	protein
O15357	Q9UQF2	UNIPROT	UNIPROT	INPPL1	MAPK8IP1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18486448	protein	protein
P18031	P12814	UNIPROT	UNIPROT	PTPN1	ACTN1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16291744	protein	protein
P31749	P04049	UNIPROT	UNIPROT	AKT1	RAF1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10576741	protein	protein
P29459	P42701	UNIPROT	UNIPROT	IL12A	IL12RB1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12023369	protein	protein
Q15848	Q86V24	UNIPROT	UNIPROT	ADIPOQ	ADIPOR2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16622416	protein	protein
CID:49784945	P42345	PUBCHEM	UNIPROT	CH5132799	MTOR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P09467	Q16665	UNIPROT	UNIPROT	FBP1	HIF1A	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	30616754	protein	protein
P04629	P00519	UNIPROT	UNIPROT	NTRK1	ABL1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10708759	protein	protein
CHEBI:45307	P14635	ChEBI	UNIPROT	seliciclib	CCNB1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q12933	Q13233	UNIPROT	UNIPROT	TRAF2	MAP3K1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18635759	protein	protein
CHEBI:135929	P35348	ChEBI	UNIPROT	silodosin	ADRA1A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q9H2K2	Q9Y2T1	UNIPROT	UNIPROT	TNKS2	AXIN2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19759537	protein	protein
O14556	CHEBI:59776	UNIPROT	ChEBI	GAPDHS	D-glyceraldehyde 3-phosphate(2-)	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	11724794	protein	smallmolecule
Q86YM7	Q9Y566	UNIPROT	UNIPROT	HOMER1	SHANK1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17243894	protein	protein
Q16512	P29966	UNIPROT	UNIPROT	PKN1	MARCKS	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	8557118	protein	protein
Q8WY64	P98155	UNIPROT	UNIPROT	MYLIP	VLDLR	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	20427281	protein	protein
P54750	CHEBI:17489	UNIPROT	ChEBI	PDE1A	3',5'-cyclic AMP	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	22014080	protein	smallmolecule
Q12933	Q99558	UNIPROT	UNIPROT	TRAF2	MAP3K14	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9020361	protein	protein
P31751	P55211	UNIPROT	UNIPROT	AKT2	CASP9	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15004527	protein	protein
Q02223	P53778	UNIPROT	UNIPROT	TNFRSF17	MAPK12	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10903733	protein	protein
P14373	Q9Y2H1	UNIPROT	UNIPROT	TRIM27	STK38L	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	35670107	protein	protein
P0DTC5	Q7Z434	UNIPROT	UNIPROT	M	MAVS	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	33110251	protein	protein
P59636	Q7Z434	UNIPROT	UNIPROT	9b	MAVS	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	25135833	protein	protein
P78415	P17302	UNIPROT	UNIPROT	IRX3	GJA1	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	21825130	protein	protein
B0YJ81	P49327	UNIPROT	UNIPROT	HACD1	FASN	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18554506	protein	protein
P49789	P04637	UNIPROT	UNIPROT	FHIT	TP53	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15313915	protein	protein
P42771	P24941	UNIPROT	UNIPROT	CDKN2A	CDK2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10022885	protein	protein
CID:54754526	P06213	PUBCHEM	UNIPROT	BMS-554417	INSR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q5VZV1	P55072	UNIPROT	UNIPROT	METTL21C	VCP	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	29719249	protein	protein
Q99704	P05107	UNIPROT	UNIPROT	DOK1	ITGB2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19118207	protein	protein
O15119	Q8N726	UNIPROT	UNIPROT	TBX3	CDKN2A	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	25211658	protein	protein
O95365	Q8N726	UNIPROT	UNIPROT	ZBTB7A	CDKN2A	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	15662416	protein	protein
P06748	Q8N726	UNIPROT	UNIPROT	NPM1	CDKN2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16199867	protein	protein
P35226	Q8N726	UNIPROT	UNIPROT	BMI1	CDKN2A	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	20551323	protein	protein
Q01196	Q8N726	UNIPROT	UNIPROT	RUNX1	CDKN2A	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	12091906	protein	protein
Q13207	Q8N726	UNIPROT	UNIPROT	TBX2	CDKN2A	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	25211658	protein	protein
Q14669	Q8N726	UNIPROT	UNIPROT	TRIP12	CDKN2A	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	20208519	protein	protein
Q9HCX3	Q8N726	UNIPROT	UNIPROT	ZNF304	CDKN2A	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	24623306	protein	protein
CHEBI:132593	P37231	ChEBI	UNIPROT	monoisononyl phthalate	PPARG	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	27551952	chemical	protein
P42574	P06396	UNIPROT	UNIPROT	CASP3	GSN	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9323209	protein	protein
P06239	Q13094	UNIPROT	UNIPROT	LCK	LCP2	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	8702662	protein	protein
P41240	P06239	UNIPROT	UNIPROT	CSK	LCK	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	1639064	protein	protein
CHEBI:125340	O14965	ChEBI	UNIPROT	4-(3-chloro-2-fluorophenoxy)-1-[[6-(2-thiazolylamino)-2-pyridinyl]methyl]-1-cyclohexanecarboxylic acid	AURKA	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q9HDB5	Q8NFZ4	UNIPROT	UNIPROT	NRXN3	NLGN2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22626546	protein	protein
P48729	P10070	UNIPROT	UNIPROT	CSNK1A1	GLI2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17419683	protein	protein
P54646	O75385	UNIPROT	UNIPROT	PRKAA2	ULK1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19584320	protein	protein
CHEBI:71955	O00329	ChEBI	UNIPROT	GSK1059615	PIK3CD	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P17612	P13569	UNIPROT	UNIPROT	PRKACA	CFTR	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19095655	protein	protein
Q96EB6	O43524	UNIPROT	UNIPROT	SIRT1	FOXO3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	24003218	protein	protein
P49137	P11831	UNIPROT	UNIPROT	MAPKAPK2	SRF	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20626350	protein	protein
P62873	P19174	UNIPROT	UNIPROT	GNB1	PLCG1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23074268	protein	protein
P21333	P45983	UNIPROT	UNIPROT	FLNA	MAPK8	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18667433	protein	protein
P01137	P02818	UNIPROT	UNIPROT	TGFB1	BGLAP	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	11331591	protein	protein
CHEBI:44423	P31350	ChEBI	UNIPROT	hydroxyurea	RRM2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14583450	chemical	protein
Q9HAU4	P36897	UNIPROT	UNIPROT	SMURF2	TGFBR1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17317136	protein	protein
P04629	A7KAX9	UNIPROT	UNIPROT	NTRK1	ARHGAP32	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12446789	protein	protein
CHEBI:36704	Q9NYK1	ChEBI	UNIPROT	imiquimod	TLR7	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15661881	chemical	protein
CHEBI:7494	P23975	ChEBI	UNIPROT	nefazodone	SLC6A2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9871604	chemical	protein
P03206	Q92985	UNIPROT	UNIPROT	BZLF1	IRF7	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20381110	protein	protein
P03209	Q92985	UNIPROT	UNIPROT	BRLF1	IRF7	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	20381110	protein	protein
P03230	Q92985	UNIPROT	UNIPROT	LMP1	IRF7	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22951831	protein	protein
P0C725	Q92985	UNIPROT	UNIPROT	LF2	IRF7	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18987133	protein	protein
P19438	Q12933	UNIPROT	UNIPROT	TNFRSF1A	TRAF2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10795740	protein	protein
P13385	P27037	UNIPROT	UNIPROT	TDGF1	ACVR2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12682303	protein	protein
Q9HAU4	Q15797	UNIPROT	UNIPROT	SMURF2	SMAD1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22298955	protein	protein
Q01453	P25189	UNIPROT	UNIPROT	PMP22	MPZ	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10212299	protein	protein
P22466	O43603	UNIPROT	UNIPROT	GAL	GALR2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10601261	protein	protein
P48729	A8MYZ6	UNIPROT	UNIPROT	CSNK1A1	FOXO6	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19188143	protein	protein
CHEBI:91326	P24864	ChEBI	UNIPROT	4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-pyrazole-3-carboxamide	CCNE1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P29317	O00459	UNIPROT	UNIPROT	EPHA2	PIK3R2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	7982920	protein	protein
P68104	CHEBI:29154	UNIPROT	ChEBI	EEF1A1	Pro-tRNA(Pro)	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23699257	protein	smallmolecule
Q13322	P27986	UNIPROT	UNIPROT	GRB10	PIK3R1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	23246379	protein	protein
Q99942	O43511	UNIPROT	UNIPROT	RNF5	SLC26A4	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	22750442	protein	protein
P52799	P54753	UNIPROT	UNIPROT	EFNB2	EPHB3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	8559144	protein	protein
P57682	P49715	UNIPROT	UNIPROT	KLF3	CEBPA	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18391014	protein	protein
P62140	P31749	UNIPROT	UNIPROT	PPP1CB	AKT1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14633703	protein	protein
P49841	P49841	UNIPROT	UNIPROT	GSK3B	GSK3B	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14570592	protein	protein
P31749	P10275	UNIPROT	UNIPROT	AKT1	AR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17470458	protein	protein
CID:24853523	P07948	PUBCHEM	UNIPROT	Bafetinib	LYN	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P53350	P30291	UNIPROT	UNIPROT	PLK1	WEE1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16085715	protein	protein
P31751	P49815	UNIPROT	UNIPROT	AKT2	TSC2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12172553	protein	protein
P53779	P61978	UNIPROT	UNIPROT	MAPK10	HNRNPK	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11259409	protein	protein
P01375	P20333	UNIPROT	UNIPROT	TNF	TNFRSF1B	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12040173	protein	protein
CHEBI:90620	P35968	ChEBI	UNIPROT	vatalanib	KDR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q9H165	P69891	UNIPROT	UNIPROT	BCL11A	HBG1	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	29606353	protein	protein
Q92633	Q14344	UNIPROT	UNIPROT	LPAR1	GNA13	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20331961	protein	protein
Q16600	P10745	UNIPROT	UNIPROT	ZNF239	RBP3	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	12409453	protein	protein
Q9GZV5	P08243	UNIPROT	UNIPROT	WWTR1	ASNS	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	22470139	protein	protein
P01303	P49146	UNIPROT	UNIPROT	NPY	NPY2R	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9549761	protein	protein
CHEBI:16337	Q99755	ChEBI	UNIPROT	phosphatidic acid	PIP5K1A	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17245604	smallmolecule	protein
P0DTC2	Q9BYF1	UNIPROT	UNIPROT	S	ACE2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	32125455	protein	protein
P59594	Q9BYF1	UNIPROT	UNIPROT	S	ACE2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18554741	protein	protein
P78563	P19525	UNIPROT	UNIPROT	ADARB1	EIF2AK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19605474	protein	protein
P59594	Q9BYF1	UNIPROT	UNIPROT	S	ACE2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14670965	protein	protein
P59594	Q9BYF1	UNIPROT	UNIPROT	S	ACE2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16988814	protein	protein
P41212	P68871	UNIPROT	UNIPROT	ETV6	HBB	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	15958056	protein	protein
Q15628	Q13158	UNIPROT	UNIPROT	TRADD	FADD	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8565075	protein	protein
O15111	Q9NQC7	UNIPROT	UNIPROT	CHUK	CYLD	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	24614225	protein	protein
P68400	P35659	UNIPROT	UNIPROT	CSNK2A1	DEK	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15199154	protein	protein
Q99835	P23771	UNIPROT	UNIPROT	SMO	GATA3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17139329	protein	protein
Q9Y4H4	P63096	UNIPROT	UNIPROT	GPSM3	GNAI1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22843681	protein	protein
P59594	Q9H2X3	UNIPROT	UNIPROT	S	CLEC4M	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15479853	protein	protein
Q16539	P68871	UNIPROT	UNIPROT	MAPK14	HBB	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	20162623	protein	protein
P18031	Q05397	UNIPROT	UNIPROT	PTPN1	PTK2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16291744	protein	protein
P43405	P02730	UNIPROT	UNIPROT	SYK	SLC4A1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10942405	protein	protein
O15503	Q12770	UNIPROT	UNIPROT	INSIG1	SCAP	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12202038	protein	protein
P56705	P13349	UNIPROT	UNIPROT	WNT4	MYF5	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9753670	protein	protein
Q8N0W4	Q9HDB5	UNIPROT	UNIPROT	NLGN4X	NRXN3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18923512	protein	protein
Q8N2Q7	Q9HDB5	UNIPROT	UNIPROT	NLGN1	NRXN3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18923512	protein	protein
Q8NFZ3	Q9HDB5	UNIPROT	UNIPROT	NLGN4Y	NRXN3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18923512	protein	protein
Q8NFZ4	Q9HDB5	UNIPROT	UNIPROT	NLGN2	NRXN3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18923512	protein	protein
Q9NZ94	Q9HDB5	UNIPROT	UNIPROT	NLGN3	NRXN3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18923512	protein	protein
P59594	Q9NNX6	UNIPROT	UNIPROT	S	CD209	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15479853	protein	protein
P63000	Q13177	UNIPROT	UNIPROT	RAC1	PAK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8107774	protein	protein
P36888	P63000	UNIPROT	UNIPROT	FLT3	RAC1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18192505	protein	protein
P06213	Q13480	UNIPROT	UNIPROT	INSR	GAB1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10978177	protein	protein
Q96ED9	Q7Z7A1	UNIPROT	UNIPROT	HOOK2	CNTRL	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17140400	protein	protein
CID:56599142	P14416	PUBCHEM	UNIPROT	5-{3-[4-(2,3-Dichlorophenyl)piperidin-1-yl]propoxy}-1,3-benzothiazole	DRD2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22025698	chemical	protein
P12931	P04049	UNIPROT	UNIPROT	SRC	RAF1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	7692235	protein	protein
CHEBI:53509	P00533	ChEBI	UNIPROT	erlotinib hydrochloride	EGFR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P03217	Q9NR96	UNIPROT	UNIPROT	BGLF5	TLR9	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	21191071	protein	protein
P03230	Q9NR96	UNIPROT	UNIPROT	LMP1	TLR9	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	20980631	protein	protein
P28066	P17861	UNIPROT	UNIPROT	PSMA5	XBP1	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	19941857	protein	protein
P52564	P45984	UNIPROT	UNIPROT	MAP2K6	MAPK9	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	8974401	protein	protein
CHEBI:131165	O14757	ChEBI	UNIPROT	6-bromo-3-(1-methyl-4-pyrazolyl)-5-(3-piperidinyl)-7-pyrazolo[1,5-a]pyrimidinamine	CHEK1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
CHEBI:131165	P24941	ChEBI	UNIPROT	6-bromo-3-(1-methyl-4-pyrazolyl)-5-(3-piperidinyl)-7-pyrazolo[1,5-a]pyrimidinamine	CDK2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P48730	Q00987	UNIPROT	UNIPROT	CSNK1D	MDM2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20708156	protein	protein
Q7Z5J4	O00327	UNIPROT	UNIPROT	RAI1	ARNTL	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	22578325	protein	protein
P53778	P17275	UNIPROT	UNIPROT	MAPK12	JUNB	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	10330170	protein	protein
Q15750	Q01974	UNIPROT	UNIPROT	TAB1	ROR2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18762249	protein	protein
Q13362	P27361	UNIPROT	UNIPROT	PPP2R5C	MAPK3	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16456541	protein	protein
Q16690	P28482	UNIPROT	UNIPROT	DUSP5	MAPK1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10224087	protein	protein
P17612	Q8N752	UNIPROT	UNIPROT	PRKACA	CSNK1A1L	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16481469	protein	protein
CHEBI:92223	Q92769	ChEBI	UNIPROT	3-[(dimethylamino)methyl]-N-[2-[4-[(hydroxyamino)-oxomethyl]phenoxy]ethyl]-2-benzofurancarboxamide	HDAC2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q16829	P28482	UNIPROT	UNIPROT	DUSP7	MAPK1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9788880	protein	protein
P17612	Q07955	UNIPROT	UNIPROT	PRKACA	SRSF1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22393468	protein	protein
K9N643	Q9UHD2	UNIPROT	UNIPROT	ORF4b	TBK1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	26631542	protein	protein
Q9Y6B2	Q09472	UNIPROT	UNIPROT	EID1	EP300	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11073990	protein	protein
CHEBI:90304	P36888	ChEBI	UNIPROT	TG101209	FLT3	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
CID:24905149	O00329	PUBCHEM	UNIPROT	PIK-294	PIK3CD	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q9Y223	CHEBI:57666	UNIPROT	ChEBI	GNE	N-acyl-D-mannosamine 6-phosphate(2-)	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	10745088	protein	smallmolecule
CHEBI:7573	P10275	ChEBI	UNIPROT	nilutamide	AR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
CHEBI:29108	O75838	ChEBI	UNIPROT	calcium(2+)	CIB2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	35408910	smallmolecule	protein
CHEBI:91361	P78527	ChEBI	UNIPROT	8-(4-dibenzothiophenyl)-2-(4-morpholinyl)-1-benzopyran-4-one	PRKDC	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
